hospital_id,name,type,address,city,state,pincode,latitude,longitude,phone,email,website,beds,specialties,operating_hours,emergency_services,ambulance_available,icu_beds,ventilators,oxygen_supply,blood_bank,accreditation,source,timestamp
OSM-88022,Sanjeevane Hospital,Hospital,Kotputli,,Rajasthan,303108,27.6995308,76.1919853,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351237
OSM-88023,Rohit Hospital Pvt Ltd,Hospital,"Mandawar , Mahwa Road",,Rajasthan,321609,27.1573851,76.8545652,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351239
OSM-88024,"Sanjeevani Hospital, Chittorgarh",Hospital,"4, Nagar Palika Colony",,Rajasthan,312001,24.8856114,74.6247767,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351241
OSM-88025,Retina Care Foundation and Eye Hospital,Hospital,"D-7, Opposite Samudayik Kendra, Dev Nagar, Tonk Road",,Rajasthan,302018,26.8691625,75.79438,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351243
OSM-88026,Max Sanjivani Hospital,Hospital,Paota,,Rajasthan,303106,27.5960726,76.0808453,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351245
OSM-88027,"Sanjeevni Hospital, Bharatpur",Hospital,"Near Railway Station,Mathura-Bharatpur Rd",,Rajasthan,321001,27.2321994,77.4876465,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351247
OSM-88028,Chandra Skin and Laser Centre,Hospital,"Bajoria Road, Near Petrol Pump Saharanpur",,Uttar Pradesh,247001,29.9576067,77.5551225,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351250
OSM-88029,Vohra Maternity and Surgical Day Care Clinic,Hospital,"116-A,Civil Lines",,Uttar Pradesh,243001,28.3438286,79.4218732,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351252
OSM-88030,Military hospital Jaipur,Hospital,,,,,26.929235,75.783441,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351253
OSM-88031,Dr.Mamodias Proctology and IRC Centre,Hospital,"264, Near Parnami Mandir, Raja Park",,Rajasthan,302004,26.8970829,75.8233532,9414060257,,pilescenter.com,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351256
OSM-88032,Dr.Maurya Eye Hospital,Hospital,"9, Gokul Nagar, Ganeshpura Road, Beawar",,Rajasthan,305901,26.0901063,74.3042251,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351258
OSM-88033,Suri Maternity Centre,Hospital,"275-76 Jaipurhouse Near SBI, Infront Of Sales Tax Office",Agra,Uttar Pradesh,282001,27.1879952,77.9867613,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351260
OSM-88034,S K Ramchandani Orthopaedic Hospital,Hospital,44 A Talwandi Commerce College Road,,Rajasthan,324005,25.1483019,75.8498623,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351262
OSM-88035,Sharma Hospital and Research Centre,Hospital,"Near T.B Hospital,Manikya Nagar",,Rajasthan,311011,25.3465761,74.6432081,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351264
OSM-88036,Dr.Kothari's Eye Hospital,Hospital,"City Station Rd,Patel Circle",,Rajasthan,313001,24.5658374,73.6937933,,,https://www.kotharieyehospital.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351267
OSM-88037,Dr.Khandelwal Eye Centre,Hospital,"Z P 7, Zila Parishad Road ,Surajpul , Churahe Ke Pass , Krishnanagar",,Rajasthan,321203,27.2196302,77.5075605,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351269
OSM-88038,Dr.Kanchan Agarwal Hospital,Hospital,Hazareshwar Mahadeo,,Rajasthan,313001,24.5907366,73.6953999,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351271
OSM-88039,S N Pareek Memorial Hospital,Hospital,"3, Basant Vihar",,Rajasthan,324010,25.151782,75.8348144,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351273
OSM-88040,S. B. Mittal Memorial Heart and Critical Care Hospital,Hospital,"Opp SK School, Silver Jubilee Road",,Rajasthan,332001,27.610481,75.1510128,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351275
OSM-88041,Laganshah Memorial Hospital and Research Centre,Hospital,"Makrana,Nagaur",,Rajasthan,341505,27.0438675,74.7339955,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351277
OSM-88042,Kshitij Hospital and Medical Research Centre,Hospital,"52,Udai Nagar - A, Near Kissan Dharamkanta,Gopalpura Byepass",,Rajasthan,302019,26.8823278,75.7471061,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351279
OSM-88043,Laddha Hospital,Hospital,"Opposite New Bus Stand, Sindhi Colony",,Rajasthan,327001,23.5503759,74.4518888,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351281
OSM-88044,Ladli Hospital and Diagnostic Centre,Hospital,"869, 870, 871, Rajnarayan Road, Nasirabad",,Rajasthan,305601,26.2982135,74.7341444,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351283
OSM-88045,Baijal Hospital,Hospital,"112, Civil Lines, Opp Company Garden",,Uttar Pradesh,243001,28.3471311,79.426368,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351285
OSM-88046,Aparajita Hospital,Hospital,"B-1/5, Sector -G, OppositeBhavana Complex, Janki Puram",,Uttar Pradesh,226021,26.9113901,80.9504414,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351287
OSM-88047,Savitri Devi Hospital,Hospital,"Goyal Enclave -1, Infront Of Bbd, Chinhat",,Uttar Pradesh,227105,26.8890167,81.0562009,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351289
OSM-88048,Halberg Hospital,Hospital,"Civil Lines , Near Wilsonia School",,Uttar Pradesh,244001,28.847285,78.7663132,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351291
OSM-88049,S. Mission Hospital,Hospital,"Madareshwar Road, Banswara",,Rajasthan,327001,23.5529469,74.4532277,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351294
OSM-88050,Sahar Hospital,Hospital,"6, Nabiullah Road, River Bank Colony,Near Playway School City Station",,Uttar Pradesh,226018,26.861037,80.9214449,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351296
OSM-88051,Krishna Ram Hospital and Research Centre,Hospital,"A-31B, Anita Colony.Bajaj Nagar,Jaipur",,Rajasthan,302015,26.8710868,75.8003439,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351298
OSM-88052,Krishna Mother and Child Hospital,Hospital,"23, Kailashpuri, Kanta Circle, Kalwar Road, Jhotwara",,Rajasthan,302012,26.9452139,75.7429527,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351301
OSM-88053,Government Hospital,Hospital,"Ward No 13 , Vivekananda Nagar, Suratgarh",,Rajasthan,335804,29.3171177,73.9031787,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351302
OSM-88054,"Krishna Hospital, Bhilwara",Hospital,"Devariaya Balaji Road, Near Bus Stand",,Rajasthan,311001,25.3563105,74.6454075,,,krishnahospitals.in,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351305
OSM-88055,Sun City Hospital and Trauma Centre,Hospital,"Zaidi Socity Near Police Chowki, Gurdwara Road , Shastri Nagar",,Uttar Pradesh,250001,28.9613713,77.7240708,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351307
OSM-88056,Kothari Child Care Hospital,Hospital,"192,Mohan Colony",,Rajasthan,327001,23.5559032,74.4411492,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351309
OSM-88057,Eras Lucknow Medical College And Hospital - Lucknow,Hospital,"Sarfrazganj, Hardoi Road",,Uttar Pradesh,226003,26.8784473,80.8726466,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351311
OSM-88058,Vaishali Health Clinic,Hospital,"Sector-11, B/125, Vaishali",,Uttar Pradesh,201012,28.6376181,77.3385546,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351313
OSM-88059,Om Hospital,Hospital,1-A-12 (Sfs) Talwandi,,Rajasthan,324005,25.1533903,75.8517431,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351315
OSM-88060,Neetan Hospital and Clinic,Hospital,"Circular Road, Jaghina Gate",,Rajasthan,321001,27.2270776,77.5003414,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351317
OSM-88061,Dr Lalchandani E N T and Laser Center,Hospital,"113/58 B, Swaroop Nagar",,Uttar Pradesh,208002,26.4795045,80.314271,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351319
OSM-88062,Diwakar Orthopedic and General Hospital,Hospital,"Plot No. 145, Indra Colony, Jhotwara Road",,Rajasthan,302016,26.9372945,75.7896405,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351321
OSM-88063,Rajdadiji Hospital,Hospital,Sojati Gate,,Rajasthan,342001,26.2884853,73.0227394,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351323
OSM-88064,Narayan Swaroop Hospital,Hospital,"Transport Bhawan, Near Police Chowki Transport Nagar",,Uttar Pradesh,211011,25.4498431,81.7643604,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351325
OSM-88065,Aastha Kidney Hospital,Hospital,"2-D-1, Sukharia Nagar",,Rajasthan,335001,29.9192747,73.8822399,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351327
OSM-88066,Saptgirishwar Heart and Medical Hospital,Hospital,"Choudhary Baldevisngh Colony, Jawai Bandh Road , Sumerpur",,Rajasthan,306902,25.1472574,73.0855038,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351329
OSM-88067,Dr Sudhir Gupta Eye Hospital,Hospital,196 Civil Lines Nayapura,,Rajasthan,324001,25.1983491,75.8544796,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351331
OSM-88068,Noon Hospital and Research Centre,Hospital,Jhalawar Road,,Rajasthan,326001,24.4144713,75.8751883,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351333
OSM-88069,Tara Mahendra Hospital and fracture Clinic,Hospital,B N Gate,,Rajasthan,321001,27.2108416,77.4964294,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351335
OSM-88070,Dhanesh Hospital,Hospital,Aerodrum Road,Alwar,Rajasthan,301001,27.5684779,76.6215625,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351337
OSM-88071,"Mishra Hospital, Agra",Hospital,"R.K Puram Taj Nagari, Fatehabad Road",,Uttar Pradesh,282002,27.1607531,78.0529422,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351340
OSM-88072,"Gurunanak Hospital, Shahjahanpur",Hospital,New Friend`S Colony Kachcha Katra,,Uttar Pradesh,242301,27.8701674,79.9077594,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351342
OSM-88073,Jawaharlal Nehru Medical College Hospital,Hospital,"Amu Campus, Civil Lines",,Uttar Pradesh,202002,27.9189601,78.0858006,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351344
OSM-88074,Drishti Eye Foundation,Hospital,"First Floor, Tirupati Plaza, Opp City Centre Baccha Park",,Uttar Pradesh,250001,28.9853256,77.706508,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351346
OSM-88075,Chhoti Devi Memorial Hospital,Hospital,"Rajasthan State Highway 8B, Naya Bajar, Chomu",,Rajasthan,303702,27.1433081,75.7273945,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351348
OSM-88076,Rajat Maternity and General Hospital,Hospital,"2, Commander Colony, Panchyawala, Sirsi Road",,Rajasthan,302021,26.9229847,75.7236005,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351350
OSM-88077,Dwarka Orthopaedic and Trauma Hospital,Hospital,"S-9, Ajmer Road, Shyam Nagar, Near Vipul Motors, Sodala",,Rajasthan,302003,26.8982742,75.765447,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351352
OSM-88078,Sevayatan Hospital,Hospital,"Sodala, Ajmer Road",,Rajasthan,302006,26.9012953,75.7702173,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351354
OSM-88079,Kcj Diagnostic and Research Center,Hospital,Jaipur,,Rajasthan,302004,26.9059822,75.8130455,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351356
OSM-88080,Aachal Hospital,Hospital,"3-B-4, Jawahar Nagar, Near Partap Kesri Office",,Rajasthan,335001,29.9144879,73.8861479,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351358
OSM-88081,Barala Hospital and Research Centre,Hospital,"Radha Swami Bhag,Nh-11,Jaipur Road, Chomu",,Rajasthan,303702,27.1433129,75.7298554,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351360
OSM-88082,Dr. Kusum Gupta Nursing Home - Agra,Hospital,"2/37, Ram Nagar Coloney",Agra,Uttar Pradesh,282001,27.20304,78.0028988,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351363
OSM-88083,Dr Agarwals Eye Hospital,Hospital,"A-2, Jamnnalal Bazaz Marg, C-Scheme",,Rajasthan,302001,26.9080954,75.7908113,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351365
OSM-88084,Agarwal Hospital and Fertility Research Centre,Hospital,"No. 166, Doctor's Colony,D.C.M.,Ajmer Road",,Rajasthan,302024,26.8973861,75.7438412,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351367
OSM-88085,Kausha Maternity Home and Hospital,Hospital,"Opposite P.G. College, Agra Road",,Rajasthan,303303,26.9012833,76.3410068,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351369
OSM-88086,Manju Hospital,Hospital,"2/131, N.E.B. Behind Krishi Mandi",Alwar,Rajasthan,301001,27.5610802,76.6333743,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351371
OSM-88087,Deshbandhu E.N.T. Hospital,Hospital,"Heera Path, Mansarovar",,Rajasthan,302020,26.8598745,75.7565609,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351373
OSM-88088,Chakshu Hospital,Hospital,Kehsar Vadi Jodhpur,,Rajasthan,342001,26.2926599,73.0183487,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351375
OSM-88089,Ajmer Hospital,Hospital,"158/10,Civil Lines",,Rajasthan,305001,26.4748311,74.6378651,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351377
OSM-88090,Ashta Hospital,Hospital,"C-2, Civil Lane, Station Road, Ghosiyana",,Uttar Pradesh,225204,26.9345117,81.1864208,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351379
OSM-88091,Manju Vision and Eye Care Centre Pvt. Ltd.,Hospital,"657, Pakka Talab. Civil Lines",,Uttar Pradesh,206001,26.7811551,79.014952,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351381
OSM-88092,City Hospital,Hospital,"Y- 285- C- 1, Sector 12, Noida",,Uttar Pradesh,201301,28.596142,77.343176,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351384
OSM-88093,Bagree Hospital and Research Centre,Hospital,"53,54-B, Sanjay Nagar, Kalwar Road, Jhotwara",,Rajasthan,302012,26.9699057,75.7446559,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351386
OSM-88094,Nirmala Hospital and Research Center,Hospital,"J-62 Krishna Marg, C-Scheme",,Rajasthan,302005,26.9098833,75.8023066,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351388
OSM-88095,Kiran Hospital,Hospital,Bhilwara,,Rajasthan,311011,25.3576424,74.6436077,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351390
OSM-88096,Raj Khurana Memorial Hospital,Hospital,"B-14/D Govind Marg, Adarsh Nagar",,Rajasthan,302004,26.8972528,75.8260462,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351392
OSM-88097,"Pragati Hospital, Alwar",Hospital,Budh Vihar Main Road,Alwar,Rajasthan,301001,27.5874293,76.6132759,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351394
OSM-88098,A J Manju Hospital,Hospital,Khanpur,,Rajasthan,326001,24.7417097,76.3944787,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351396
OSM-88099,Dr. Khabya Heart Care and General Hospital,Hospital,Pratapnagar,,Rajasthan,312001,24.8792159,74.6211429,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351398
OSM-88100,Sewa Charitable Hospital,Hospital,122 Vinoba Complex Sec-11 Hiran Magri,,Rajasthan,313001,24.5567234,73.6927727,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351400
OSM-88101,Cfs Netralaya Pvt Ltd,Hospital,"Centre For Sight At Jawahar Eye Hospital,194/15, Delhi Road,Opp Roadways Bus Stand",,Uttar Pradesh,250001,28.9896444,77.7009632,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351402
OSM-88102,"Kamal Hospital, Ghaziabad",Hospital,"Ka-Block, Near Metro Station Kaushambi",,Uttar Pradesh,201010,28.6446849,77.3253943,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351404
OSM-88103,Saint Haridas Eye Hospital and Research Centre,Hospital,"Kher Road, Balotra",,Rajasthan,344022,25.8342832,72.2320162,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351406
OSM-88104,Chopra Orthopedic Hospital,Hospital,"506-507, Lajpat Nagar, Scheme No.2, Near Ambedkar Circle",Alwar,Rajasthan,301001,27.5720652,76.6148651,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351409
OSM-88105,Raghubir Hospital Pvt. Ltd.,Hospital,"Nh-24,26/27 Km Stone, Delhi Hapur Bye Pass",,Uttar Pradesh,245101,28.6747244,77.4964964,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351411
OSM-88106,Asha Hospital,Hospital,Utaraithia Pgi Road,,Uttar Pradesh,226005,26.767523,80.9444185,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351413
OSM-88107,Excel Hospital,Hospital,"14/138, Chunni Ganj",,Uttar Pradesh,208020,26.4805512,80.3372837,,contact@excelhospitals.in,www.excelhospitals.in,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351415
OSM-88108,Jeevan Rekha Critical Care and Trauma Hospital,Hospital,"Jeevan Rehka Marg,S-24,Mahal Yojna,Jagatpura",,Rajasthan,302025,26.8007644,75.8619395,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351417
OSM-88109,Nihit Hospital,Hospital,"Silver Jubilee Road, N.H -11",,Rajasthan,332001,27.6047415,75.1505372,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351419
OSM-88110,"Balaji Hospital, Namakkal",Hospital,"NH-2, Vipulkhand-4, Gomti Nagar",,Uttar Pradesh,226010,26.8458773,80.9871507,,,https://eyeqindia.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351421
OSM-88111,Santushti Hospital,Hospital,F-16-17 Indra Nagar,,Rajasthan,333026,28.1191743,75.3890499,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351423
OSM-88112,"Goel Hospital, Lucknow",Hospital,"Goel Plaza,Opp Sahara Shopping Complex,Faizabad Road",,Uttar Pradesh,226006,26.8697774,80.9723262,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351425
OSM-88113,Vasundhara Hospital and Fertility Research Centre,Hospital,"Sector-11, Near Chopasani Housing Board Office",,Rajasthan,342001,26.2660824,72.9785594,,,https://www.vasundharafertility.com/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351428
OSM-88114,Khetan Hospital,Hospital,"Deher Ke Balaji Area, Sikar Road",,Rajasthan,302016,26.9590726,75.7710944,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351430
OSM-88115,Malpani Multispeciality Hospital,Hospital,"Sp-6 Road No-1, Viswakarama Industrial Area, Sikar Road",,Rajasthan,302004,26.9736181,75.7763448,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351432
OSM-88116,Noble Hospital,Hospital,"208 E, Sardarpura",,Rajasthan,313001,24.5982361,73.697197,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351434
OSM-88117,Prem Hospital,Hospital,A-97 Kalwar Road,,Rajasthan,302001,26.9737089,75.6260902,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351436
OSM-88118,Chirayu Hospital and Research Centre,Hospital,Krishna Puri Chauraha,,Uttar Pradesh,281001,27.4618372,77.6724292,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351438
OSM-88119,Om Hospital And Reasearch Centre,Hospital,S N Road Dharam Kante Ke Pass S N Road,,Uttar Pradesh,283203,27.1497028,78.3871293,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351440
OSM-88120,Dhapi Bai Ramniwas Heda Hospital,Hospital,Ajmer,,Rajasthan,305001,26.1001402,74.307602,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351442
OSM-88121,Pragati Orthopaedic and General Hospital,Hospital,"B-10, Janta Colony , Jaipur",,Rajasthan,302004,26.9032106,75.8354983,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351444
OSM-88122,Kamla Nehru Memorial Hospital,Hospital,"1, Hashimpur Road",,Uttar Pradesh,211001,25.4591151,81.8613611,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351446
OSM-88123,Atulya Hospital,Hospital,"18-19, Kailash Puri - A, New Sanganer Road, Opposite Bank Of Baroda, Sodala",,Rajasthan,302019,26.8974788,75.7717301,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351448
OSM-88124,Ayush Hospital,Hospital,"34, Shiv Shakti Mnagar, Nirman Nagar",,Rajasthan,302019,26.8860287,75.7525188,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351450
OSM-88125,Ayaan Hospital,Hospital,"No. 42 A, Sch. No.2,Overbridge Main Road,Near Bhagat Singh Circle",,Rajasthan,301001,27.5790087,76.6458285,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351452
OSM-88126,Atal Hospital and Reseach Center,Hospital,"B-494, 80 Feet Road, Mahesh Nagar, Jaipur",,Rajasthan,302005,26.8811209,75.7815757,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351454
OSM-88127,Asha Hospital and Research Center,Hospital,New Pali Road Bhagat Ki Kothi Jodhpur,,Rajasthan,342001,26.2489845,73.0155605,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351456
OSM-88128,ASG Eye Hospitals,Hospital,"Near Khadi Emporium, Opposite Khaturiya House,Rani Bazar",,Rajasthan,334001,28.0103264,73.3187695,8001200111,info@asgeyehospital.com,https://asgeyehospital.com/rani-bazar-bikaner/,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351460
OSM-88129,"Theri Eye Hosptial, Hanumangarh",Hospital,Opp To Rajasthan Bank Hanumangarh Junction,,Rajasthan,335512,29.6069316,74.2932281,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351462
OSM-88130,Arya Hospital- Jaipur,Hospital,"24, Chetak Marg Near J.K. Lon Hospital, J.L.N. Marg",,Rajasthan,302017,26.9003923,75.8190637,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351464
OSM-88131,"Swastik Hospital, Jaipur",Hospital,"3-Kh-5A, Petrol Pump Lane, Opposite Bsnl Office, Jawahar Nagar",,Rajasthan,302004,26.8916923,75.8398126,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351466
OSM-88132,Nova Specialty Surgery,Hospital,"J-2/37, Mahaveer Marg",,Rajasthan,302004,26.9136323,75.8127075,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351468
OSM-88133,"Shah Hospital, Jaipur",Hospital,"Ke-3, Kabir Marg , Bani Park",,Rajasthan,302001,26.9243777,75.7892007,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351470
OSM-88134,टीबड़ा आई होस्पिटल,Hospital,Vinayak City Plex Bajaj Circle,,Rajasthan,332001,27.6042911,75.1515229,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351473
OSM-88135,Sidhu Hospital,Hospital,"Bhagat Singh Chowk, Nohar",,Rajasthan,335523,29.182515,74.7756878,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351475
OSM-88136,Sr Kalla Memorial Gastro and General Hospital,Hospital,"R 8/A, Yudhishtar Marg Behind Ashok Nagar Police Station",,Rajasthan,302001,26.9128574,75.7970139,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351477
OSM-88137,Diamond Hospital,Hospital,"53-A, Aerodrum Road, Near Messy Tractor Daudpur Phatak",Alwar,Rajasthan,301001,27.5710844,76.6217771,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351479
OSM-88138,Dhuleshwar Hospital and Laser Skin Centre,Hospital,"50,Dhuleshwar Bagh, C-Scheme",,Rajasthan,302001,26.9139408,75.7984489,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351481
OSM-88139,Dr. Jain Eye Hospital,Hospital,Dahod Road,,Rajasthan,327001,23.5414329,74.4377348,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351483
OSM-88140,"Pooja Hospital, Jodhpur",Hospital,"2B 24, Back Side Shanti Steel , Pratap Nagar",,Rajasthan,342003,26.2870604,72.9920898,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351485
OSM-88141,Ojha Hospital,Hospital,"Opposite Fci Godam, Jaipur Road, Newai",,Rajasthan,304021,26.3756242,75.9258485,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351487
OSM-88142,"District Hospital, Bikaner",Hospital,Bikaner,,Rajasthan,334001,28.0205207,73.3024282,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351489
OSM-88143,Kota Maternity Hospital,Hospital,Dadabari,,Rajasthan,324009,25.1641562,75.8344857,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351491
OSM-88144,Acharya Children Hospital,Hospital,"A-7, Main Road, Jawahar Nagar",,Rajasthan,324001,25.153956,75.8386673,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:35:20.351493
